hidden_layers_n,h1_size,h2_size,h3_size,h4_size,alpha,learning_rate_init,beta_1,beta_2,tol,source,msc,dsp,model_update_time,acquisition_time,query_time
-1.831329345703125,-0.5815083980560303,-2.995814800262451,9.79167366027832,16.8109130859375,14.649526596069336,22.66364860534668,-1.5966720581054688,1.5948858261108398,-4.091950416564941,1.0,0.18503254652023315,0.13728147745132446,0.2785634994506836,0.5195987224578857,14.49187707901001
-4.6878156661987305,-2.9894256591796875,-0.7652068138122559,22.076580047607422,27.880781173706055,16.948352813720703,28.11318588256836,-5.795810699462891,1.4308151006698608,-3.145280599594116,2.0,0.4732438325881958,0.17314070463180542,0.3050217628479004,0.5138840675354004,47.569026708602905
-4.8061137199401855,-0.38892698287963867,-2.846278667449951,15.341805458068848,27.65502166748047,10.012245178222656,4.577840805053711,-3.5300967693328857,2.493619441986084,-2.111490249633789,1.0,0.15406817197799683,0.1922818422317505,0.2819211483001709,0.49903345108032227,11.296987056732178
-3.2397282123565674,-2.935976266860962,-1.8581998348236084,6.862405300140381,26.17606544494629,27.27643585205078,23.984281539916992,-3.6434550285339355,2.9263460636138916,-2.632638931274414,2.0,0.15423375368118286,0.1969621777534485,0.6068160533905029,0.9116380214691162,12.62842869758606
-2.454580307006836,-0.47373199462890625,-2.261500597000122,26.92652702331543,11.65359878540039,23.30633544921875,12.00523853302002,-4.4964094161987305,2.1486358642578125,-2.5481252670288086,1.0,0.1575489044189453,0.20398777723312378,0.2776923179626465,0.4698305130004883,47.893394231796265
-3.2276368141174316,-1.6646595001220703,-0.9767167568206787,24.43182945251465,26.167999267578125,31.411136627197266,24.2761173248291,-1.6491827964782715,3.2018516063690186,-2.885094165802002,2.0,0.175187349319458,0.17842721939086914,0.3042891025543213,0.5100140571594238,11.641578435897827
-3.6335806846618652,-2.060896873474121,-1.6027666330337524,3.5179452896118164,31.914710998535156,27.81344223022461,22.19688606262207,-4.140880584716797,1.5658433437347412,-2.5632593631744385,2.0,0.1663680076599121,0.20381444692611694,0.3437623977661133,0.4666564464569092,18.70681619644165
-5.1820268630981445,-1.3689554929733276,-2.245434522628784,29.012571334838867,28.124649047851562,11.24570083618164,17.924747467041016,-2.2468905448913574,2.3869400024414062,-4.975846290588379,2.0,0.15509533882141113,0.14932310581207275,0.2848474979400635,0.49865007400512695,20.512542009353638
-5.285341262817383,-2.4457457065582275,-1.560855507850647,26.258882522583008,28.806482315063477,23.977771759033203,15.021135330200195,-2.8863322734832764,1.2664302587509155,-2.1297101974487305,2.0,0.15410059690475464,0.20110613107681274,0.3395369052886963,0.5839049816131592,7.518221616744995
-5.726685523986816,-0.6477134227752686,-2.1631624698638916,16.3706111907959,4.677785873413086,5.752275466918945,23.084243774414062,-1.473719596862793,1.926439642906189,-3.811613082885742,2.0,0.1633850336074829,0.23123401403427124,0.2784605026245117,0.5604321956634521,9.889857292175293
-2.08949613571167,-1.851528525352478,-1.748637080192566,3.340282917022705,4.785774230957031,10.409067153930664,11.544055938720703,-3.874089241027832,3.4507081508636475,-2.7768640518188477,2.0,0.2489224672317505,0.0,0.3972039222717285,0.8838613033294678,9.824166059494019
-3.829508066177368,-0.726776123046875,-1.818138599395752,23.19876480102539,6.643336296081543,29.99154281616211,10.903157234191895,-2.0171773433685303,1.4423004388809204,-2.5791683197021484,2.0,0.15297365188598633,0.16385924816131592,0.33086395263671875,0.6434757709503174,6.934792518615723
-5.051046848297119,-0.05938386917114258,-2.8368096351623535,25.421607971191406,28.484256744384766,20.24921226501465,31.71053695678711,-4.595256805419922,3.24664044380188,-3.9768619537353516,2.0,0.18240386247634888,0.19545000791549683,0.2681283950805664,0.48943305015563965,69.68641567230225
-3.846086263656616,-2.0579257011413574,-2.1707980632781982,7.089542865753174,25.904529571533203,12.710145950317383,30.577512741088867,-5.777378559112549,2.0183730125427246,-2.8853554725646973,2.0,0.3557453751564026,0.18857234716415405,0.47431039810180664,0.5244309902191162,36.06496262550354
-5.7742156982421875,-2.5385942459106445,-0.2003486156463623,27.312788009643555,13.741456985473633,27.51127052307129,14.545849800109863,-5.061844825744629,3.623302936553955,-4.413063049316406,2.0,0.1856643557548523,0.09582865238189697,0.47893261909484863,1.0217139720916748,233.5699279308319
-2.657266855239868,-2.5062999725341797,-2.8267104625701904,10.447199821472168,27.748180389404297,30.167261123657227,25.18904685974121,-5.5054521560668945,3.8297290802001953,-4.537893295288086,2.0,0.24428093433380127,0.009824573993682861,0.4201502799987793,0.8363840579986572,105.18199920654297
-2.524646043777466,-0.2648475170135498,-1.3800731897354126,21.14658546447754,4.378491401672363,3.44287109375,28.731868743896484,-3.7454280853271484,3.5082578659057617,-2.273087978363037,2.0,0.15085166692733765,0.19451415538787842,0.3277449607849121,0.5514428615570068,12.182729482650757
-3.5660898685455322,-2.9837646484375,-0.7468445301055908,8.932734489440918,12.432483673095703,5.282113075256348,11.09504508972168,-1.021946907043457,3.23321533203125,-2.3505136966705322,1.0,0.17823803424835205,0.19212085008621216,0.3033750057220459,0.5159740447998047,14.460724353790283
-1.2571697235107422,-2.9498941898345947,-1.8007642030715942,19.898109436035156,6.068509101867676,8.186285972595215,2.5249314308166504,-4.031357765197754,2.008790969848633,-4.2615885734558105,2.0,0.1507856249809265,0.18152004480361938,0.327502965927124,0.519402027130127,53.03785848617554
-5.426185607910156,-0.7417507171630859,-1.3836936950683594,10.44919204711914,26.491037368774414,15.665146827697754,26.44961929321289,-4.163700103759766,3.5762782096862793,-4.5018510818481445,1.0,0.1490282416343689,0.19574880599975586,0.6299946308135986,0.5995090007781982,146.19321537017822
-3.399627685546875,-0.8114628791809082,-2.883094310760498,26.270925521850586,27.190181732177734,28.019527435302734,25.30937385559082,-2.8080151081085205,3.0471389293670654,-3.3718643188476562,2.0,0.15012192726135254,0.18329495191574097,0.2905080318450928,0.4821138381958008,38.93915867805481
-5.068648338317871,-0.6116201877593994,-1.7944108247756958,16.988807678222656,18.29804229736328,22.14682960510254,4.822976112365723,-2.8571712970733643,1.8729634284973145,-4.643507957458496,2.0,0.15052002668380737,0.16754812002182007,0.6117172241210938,1.2166283130645752,29.326146602630615
-2.0779154300689697,-0.8587055206298828,-2.5554394721984863,12.900392532348633,29.537321090698242,11.097065925598145,22.245018005371094,-2.2669124603271484,1.1104514598846436,-3.182617425918579,2.0,0.16431021690368652,0.21243500709533691,0.47526001930236816,0.4863617420196533,7.1782567501068115
-2.401960611343384,-0.9831171035766602,-0.15680742263793945,30.202077865600586,17.678218841552734,24.651416778564453,18.872528076171875,-2.3304758071899414,2.7564496994018555,-2.254488468170166,2.0,0.15237635374069214,0.17375409603118896,0.3218502998352051,0.49222731590270996,13.127641439437866
-4.169236183166504,-0.1964712142944336,-0.5031726360321045,18.50314712524414,4.231610298156738,3.392076253890991,28.365699768066406,-5.9533586502075195,3.099074602127075,-3.31839919090271,2.0,0.7510775327682495,0.0,0.33379554748535156,0.6606953144073486,66.1835298538208
-5.227921009063721,-1.3568036556243896,-2.093001365661621,12.670276641845703,13.429462432861328,8.694310188293457,15.456695556640625,-5.527498722076416,1.0265089273452759,-4.304425239562988,2.0,0.29454362392425537,0.14085006713867188,0.37520432472229004,0.4910140037536621,43.06420421600342
-3.113492727279663,-2.706362724304199,-0.6435444355010986,3.5741052627563477,19.103185653686523,20.11168670654297,24.340373992919922,-3.922013998031616,3.049467086791992,-4.143326759338379,2.0,0.15217792987823486,0.17556947469711304,0.6077461242675781,0.6799871921539307,60.46671676635742
-2.7408487796783447,-0.9708371162414551,-0.9105639457702637,14.31670093536377,14.69357967376709,6.834441661834717,23.871742248535156,-5.357474327087402,2.128176212310791,-3.7305893898010254,2.0,0.5459856688976288,0.1958787441253662,0.9589688777923584,0.6130557060241699,58.28563714027405
-2.1714582443237305,-1.821253776550293,-2.9843804836273193,3.176568031311035,24.504356384277344,25.63154411315918,25.043821334838867,-1.129648208618164,2.488710880279541,-4.183547019958496,2.0,0.18811911344528198,0.2103150486946106,0.3594033718109131,0.5371551513671875,8.240024328231812
-2.7470569610595703,-0.715806245803833,-1.145631194114685,3.4643898010253906,2.4220807552337646,20.84285545349121,28.321630477905273,-4.987316608428955,3.1378471851348877,-3.6865925788879395,1.0,0.2489224672317505,0.0,0.35222911834716797,0.5379955768585205,25.68732452392578
-2.099647045135498,-2.015305519104004,-2.1004343032836914,3.270862102508545,2.167734384536743,30.089963912963867,7.217513561248779,-5.858222007751465,2.9957661628723145,-2.2218451499938965,2.0,0.7292621433734894,0.048516154289245605,0.3510317802429199,0.5094699859619141,4.32198166847229
-1.9137239456176758,-2.729551076889038,-0.46912431716918945,16.670440673828125,4.839217185974121,9.12295150756836,25.83216667175293,-2.982499122619629,3.5649781227111816,-2.2145144939422607,2.0,0.1541672945022583,0.18499362468719482,0.38916826248168945,0.6056792736053467,7.276425838470459
-3.2452709674835205,-2.6056575775146484,-2.5592024326324463,30.795345306396484,25.9224853515625,22.099424362182617,3.5880045890808105,-5.381293296813965,1.1696100234985352,-4.40010404586792,2.0,0.20880615711212158,0.11002469062805176,0.4401724338531494,0.6678140163421631,110.97476196289062
-5.293607711791992,-1.6646738052368164,-0.6426253318786621,6.082815170288086,27.093589782714844,23.416419982910156,25.595901489257812,-3.6717607975006104,3.2376537322998047,-2.614178419113159,2.0,0.15615665912628174,0.19806504249572754,0.4711189270019531,0.5916025638580322,13.822541236877441
-4.484157562255859,-0.17050433158874512,-2.4992876052856445,11.455531120300293,25.012126922607422,15.594731330871582,23.514198303222656,-3.626880645751953,3.548902750015259,-3.6996560096740723,1.0,0.16195929050445557,0.17049312591552734,0.4843871593475342,0.6632847785949707,81.43426370620728
-2.2630343437194824,-0.949735164642334,-1.8782274723052979,15.933947563171387,22.72519874572754,7.86032247543335,6.5390777587890625,-5.723275184631348,3.2298085689544678,-4.258711338043213,2.0,0.22206783294677734,0.0704459547996521,0.42483043670654297,0.5524377822875977,72.76112341880798
-1.6020865440368652,-2.8063485622406006,-2.600459575653076,22.493986129760742,24.537607192993164,19.945247650146484,7.814309120178223,-5.551959037780762,3.3757474422454834,-2.231391668319702,2.0,0.3084014654159546,0.064724862575531,0.36779022216796875,0.4945051670074463,26.430938959121704
-3.894486904144287,-0.43328118324279785,-1.1926707029342651,17.26946258544922,21.51054573059082,28.954092025756836,8.380790710449219,-2.695521831512451,3.161862850189209,-4.324510097503662,2.0,0.14833170175552368,0.1745140552520752,0.6160945892333984,0.6460378170013428,31.398741245269775
-3.5708727836608887,-2.7453160285949707,-1.0777077674865723,19.41244888305664,5.953875541687012,7.457530975341797,2.301734209060669,-4.419853687286377,3.7046661376953125,-2.2591545581817627,2.0,0.2127845287322998,0.052134573459625244,0.3517444133758545,0.5020933151245117,7.090590000152588
-1.356215476989746,-2.301943063735962,-0.054338693618774414,7.763954162597656,3.963968276977539,26.555065155029297,19.045698165893555,-5.005995273590088,1.8990511894226074,-4.203989028930664,2.0,0.2489224672317505,0.0,0.7381033897399902,0.7509739398956299,26.779390335083008
-2.5150234699249268,-1.5573068857192993,-2.3594110012054443,31.799718856811523,21.44037437438965,8.47905158996582,9.39673137664795,-5.5462493896484375,2.1768743991851807,-4.155143737792969,1.0,0.18980836868286133,0.09708940982818604,0.4457418918609619,0.4650230407714844,254.0927050113678
-2.5589957237243652,-2.107391834259033,-0.687664270401001,28.906044006347656,17.836528778076172,9.639955520629883,26.341779708862305,-1.0460381507873535,1.361638069152832,-3.572105884552002,2.0,0.20675289630889893,0.22203749418258667,0.4732069969177246,0.5726685523986816,23.48033118247986
-1.0963215827941895,-2.003817558288574,-1.729204773902893,19.27482795715332,21.94536018371582,21.14200210571289,6.3712239265441895,-3.3477742671966553,2.330017566680908,-4.367067337036133,1.0,0.14667439460754395,0.18002814054489136,0.5597763061523438,0.6326231956481934,44.461254596710205
-3.7677669525146484,-1.516613483428955,-1.5687270164489746,6.336495876312256,9.76694393157959,9.072664260864258,5.104926109313965,-4.599921226501465,1.8934694528579712,-4.359982967376709,2.0,0.1673625111579895,0.19130200147628784,0.3702521324157715,0.5112128257751465,51.613335847854614
-5.590092182159424,-2.0511703491210938,-1.964795708656311,13.195136070251465,31.362695693969727,12.346529006958008,3.634441375732422,-2.568397283554077,2.6451258659362793,-2.657857894897461,2.0,0.15648823976516724,0.21145814657211304,0.34032344818115234,0.49787473678588867,12.16616415977478
-2.0635721683502197,-2.1578283309936523,-2.961902379989624,2.571979522705078,13.772950172424316,26.33658790588379,13.74434757232666,-2.2878799438476562,3.647399425506592,-4.584009170532227,2.0,0.15469801425933838,0.19571393728256226,0.48317456245422363,0.495006799697876,21.345653533935547
-1.5206413269042969,-2.337766647338867,-2.0217084884643555,22.092262268066406,6.3007025718688965,14.155184745788574,5.636059284210205,-4.715810775756836,3.532316207885742,-4.184692859649658,1.0,0.1510506272315979,0.2048981785774231,0.3651289939880371,0.560631513595581,166.37824630737305
-3.7517220973968506,-1.435866355895996,-0.8221690654754639,7.8017497062683105,18.27017593383789,5.453510284423828,12.951679229736328,-2.9038655757904053,3.723708391189575,-3.9406557083129883,1.0,0.1481994390487671,0.16633152961730957,0.4228363037109375,0.7219491004943848,39.75415873527527
-3.0924222469329834,-1.909037470817566,-0.6290555000305176,14.043357849121094,24.48657989501953,17.77926254272461,22.160888671875,-2.8926315307617188,3.46398663520813,-3.5587282180786133,2.0,0.14839839935302734,0.19551485776901245,0.4796633720397949,0.8617982864379883,26.54927968978882
-1.2310171127319336,-0.9886786937713623,-0.486250638961792,16.26455307006836,22.990814208984375,25.002925872802734,7.86924934387207,-3.729496479034424,2.637282133102417,-3.6993680000305176,2.0,0.15197890996932983,0.19034773111343384,0.42926692962646484,0.6385014057159424,42.97683262825012
-1.6358642578125,-0.5643272399902344,-2.56156587600708,16.16494369506836,24.285860061645508,16.232322692871094,4.924703121185303,-2.7133665084838867,2.7325358390808105,-4.818056106567383,2.0,0.15403461456298828,0.15504539012908936,0.42642760276794434,0.6074066162109375,22.37577533721924
-3.1536641120910645,-2.3098642826080322,-2.7923336029052734,2.1438794136047363,2.604449510574341,31.996633529663086,31.345630645751953,-5.488356590270996,2.103534698486328,-4.918316841125488,2.0,0.2489224672317505,0.0,0.3772616386413574,0.8007955551147461,50.027857542037964
-2.5775222778320312,-2.213569164276123,-2.8321731090545654,20.380346298217773,6.358214378356934,13.80178165435791,8.320625305175781,-1.9015164375305176,2.8965823650360107,-3.567718505859375,1.0,0.16723030805587769,0.15534162521362305,0.4160027503967285,0.5817437171936035,19.02751326560974
-5.887667179107666,-2.5593454837799072,-0.7747690677642822,5.177626609802246,6.170895576477051,5.1908979415893555,3.881080150604248,-4.051540374755859,1.7666242122650146,-3.8537023067474365,1.0,0.1510838270187378,0.19127506017684937,0.5039143562316895,0.8130474090576172,66.75858855247498
-2.459101438522339,-0.22788357734680176,-0.017877817153930664,10.854525566101074,10.725488662719727,6.860780239105225,30.03805923461914,-2.2930660247802734,3.0541787147521973,-4.2500104904174805,2.0,0.15177935361862183,0.16212260723114014,0.711625337600708,0.7010612487792969,30.092665195465088
-2.5299758911132812,-1.8314149379730225,-1.506456732749939,19.527259826660156,13.647296905517578,20.822494506835938,15.348564147949219,-3.2972819805145264,1.7646167278289795,-4.9677019119262695,1.0,0.14783447980880737,0.1939929723739624,0.49367833137512207,0.6003780364990234,40.58128046989441
-5.365179061889648,-0.5999314785003662,-0.3114311695098877,29.184267044067383,31.39073371887207,25.940061569213867,17.566545486450195,-3.015720844268799,1.1767935752868652,-3.1394734382629395,2.0,0.15078532695770264,0.20336204767227173,0.7651278972625732,0.5937294960021973,25.6474449634552
-3.2915124893188477,-2.723273754119873,-0.24213695526123047,28.844589233398438,20.985027313232422,3.8978803157806396,28.03438949584961,-4.987698554992676,3.556910514831543,-2.4001858234405518,2.0,0.7510775327682495,0.0,0.7405316829681396,0.5857040882110596,11.48064374923706
-4.546923637390137,-2.37526273727417,-1.439021348953247,20.904582977294922,5.382009983062744,11.895085334777832,2.1660757064819336,-4.441285133361816,1.990761160850525,-2.7150356769561768,2.0,0.1635831594467163,0.17658984661102295,0.5335781574249268,0.6356821060180664,16.51112675666809
-5.464330673217773,-1.9450881481170654,-2.630387306213379,26.26471519470215,26.224655151367188,25.474729537963867,15.721957206726074,-4.0000457763671875,2.557157278060913,-2.886455535888672,1.0,0.15204524993896484,0.18110787868499756,0.6742045879364014,1.4293255805969238,70.35873866081238
-2.0825703144073486,-0.148484468460083,-2.188352584838867,29.778532028198242,15.898529052734375,10.750715255737305,20.86568260192871,-3.381216049194336,2.0308356285095215,-3.629596471786499,2.0,0.15489625930786133,0.14308899641036987,0.9753472805023193,2.169961452484131,43.51448345184326
-5.571957111358643,-1.7426813840866089,-2.9268150329589844,8.342608451843262,4.067807197570801,5.783779144287109,8.579133033752441,-3.3205838203430176,1.5198289155960083,-3.920729875564575,1.0,0.14710533618927002,0.20035213232040405,0.4990832805633545,0.8417854309082031,69.44971585273743
-5.7355217933654785,-1.250403881072998,-0.3437929153442383,24.108078002929688,9.584981918334961,23.363162994384766,12.092554092407227,-3.630662441253662,3.774515151977539,-3.066068410873413,2.0,0.15376955270767212,0.2158852219581604,0.6072876453399658,0.8077850341796875,23.254512310028076
-3.773700714111328,-2.7360150814056396,-0.6110126972198486,14.444226264953613,27.02642822265625,8.921854019165039,11.956608772277832,-1.488992691040039,2.2116448879241943,-2.8321995735168457,2.0,0.1582784652709961,0.18526428937911987,0.4369184970855713,1.0130865573883057,9.872915506362915
-2.778870105743408,-0.8243467807769775,-1.6811943054199219,27.585826873779297,6.432293891906738,28.168704986572266,30.82440185546875,-1.0123023986816406,3.1589040756225586,-2.2061541080474854,2.0,0.23897552490234375,0.02046823501586914,0.4399740695953369,0.848966121673584,11.232701301574707
-3.0692696571350098,-2.882059335708618,-0.2371973991394043,13.584583282470703,17.510128021240234,30.966073989868164,10.915467262268066,-4.065055847167969,2.080925464630127,-2.5761382579803467,2.0,0.16418039798736572,0.1830727458000183,0.48771023750305176,0.6652891635894775,13.695928573608398
-3.5435779094696045,-1.6452703475952148,-2.627054214477539,24.494789123535156,9.752753257751465,25.047250747680664,16.779804229736328,-5.411052703857422,1.1821305751800537,-3.8697824478149414,1.0,0.1888471245765686,0.15034323930740356,0.514167070388794,0.7657616138458252,97.82448053359985
-5.713318347930908,-2.0932090282440186,-1.6728225946426392,27.848241806030273,28.129316329956055,14.088568687438965,19.839462280273438,-2.7282745838165283,3.7613372802734375,-2.389260768890381,1.0,0.15585780143737793,0.2066463828086853,0.535895824432373,0.6828787326812744,45.14620542526245
-3.1339573860168457,-0.25432491302490234,-2.139638662338257,19.587900161743164,23.909099578857422,29.711299896240234,11.666501998901367,-5.488475799560547,2.6609408855438232,-4.402159690856934,1.0,0.1626216173171997,0.1658002734184265,0.7228174209594727,0.833406925201416,173.27722334861755
-1.0528154373168945,-2.9932847023010254,-0.38702940940856934,11.634838104248047,7.288527488708496,21.4062442779541,27.528596878051758,-1.9232006072998047,3.981034994125366,-3.1686899662017822,1.0,0.15950500965118408,0.1796298623085022,0.5364940166473389,0.6606926918029785,30.1736478805542
-5.28490686416626,-1.6212292909622192,-2.7571420669555664,13.84439754486084,28.7335205078125,28.009723663330078,30.83991241455078,-5.289786338806152,3.60705304145813,-4.849096298217773,1.0,0.1635165810585022,0.21172630786895752,0.5426151752471924,0.618687629699707,224.50882863998413
-3.984880208969116,-1.281013011932373,-1.134461522102356,25.437198638916016,14.141189575195312,26.20020294189453,19.008922576904297,-5.594841480255127,2.2337794303894043,-4.946131706237793,1.0,0.2165970802307129,0.04868924617767334,0.8782508373260498,0.9872446060180664,133.84810590744019
-1.6282720565795898,-1.1427675485610962,-1.069311499595642,13.560041427612305,5.771354675292969,22.99411392211914,28.413049697875977,-2.9010708332061768,1.3220889568328857,-4.20840311050415,2.0,0.15085172653198242,0.1984369158744812,0.6601958274841309,0.6642341613769531,13.438262939453125
-5.527446746826172,-2.225172519683838,-1.4796350002288818,12.807735443115234,21.120895385742188,20.629972457885742,5.250944137573242,-1.9330167770385742,2.2672481536865234,-4.584839344024658,1.0,0.16371595859527588,0.2069007158279419,0.6118497848510742,0.6592535972595215,17.80765438079834
-1.6766552925109863,-1.7472658157348633,-1.9666918516159058,2.408329725265503,13.012269020080566,7.536977291107178,30.03277587890625,-1.9235329627990723,3.6240861415863037,-3.2194249629974365,1.0,0.1628870964050293,0.19119280576705933,0.4413785934448242,0.7802581787109375,23.42767357826233
-4.656594276428223,-1.370753288269043,-2.7355074882507324,29.88603973388672,14.102733612060547,21.358675003051758,11.816845893859863,-3.5463573932647705,2.978283405303955,-2.124595880508423,1.0,0.15038758516311646,0.19626593589782715,0.849928617477417,3.2271111011505127,38.081703662872314
-3.2646210193634033,-2.1272566318511963,-1.3747384548187256,17.982357025146484,17.79754066467285,28.26714515686035,6.5643086433410645,-3.710193395614624,3.06644344329834,-4.868460655212402,1.0,0.14703905582427979,0.19070804119110107,0.7123153209686279,0.6558036804199219,83.51324725151062
-4.824454307556152,-1.6458408832550049,-2.2942676544189453,4.536731719970703,12.549330711364746,21.120786666870117,10.911660194396973,-2.5058860778808594,3.8882851600646973,-2.9886655807495117,2.0,0.1540347933769226,0.18066072463989258,0.7228744029998779,0.7440934181213379,18.89600157737732
-4.01714563369751,-0.9249908924102783,-1.8477386236190796,29.714366912841797,15.440011978149414,6.06245756149292,27.74036407470703,-3.9788174629211426,3.5745513439178467,-2.707991600036621,2.0,0.15191268920898438,0.19708508253097534,0.7773194313049316,0.6582322120666504,42.471458196640015
-4.694843292236328,-1.0891704559326172,-2.356612205505371,5.26968240737915,8.179012298583984,5.293793678283691,23.39910125732422,-4.039004325866699,3.6976499557495117,-3.7913763523101807,2.0,0.1515815258026123,0.17921680212020874,1.4977576732635498,0.9597482681274414,63.045154333114624
-5.174259185791016,-1.7981065511703491,-0.6325809955596924,19.016769409179688,12.340271949768066,3.2324042320251465,4.737317085266113,-2.681288719177246,2.8934988975524902,-2.836564540863037,1.0,0.1486636996269226,0.16991370916366577,0.7677822113037109,0.6127862930297852,21.088911533355713
-1.6182899475097656,-0.89959716796875,-2.646397590637207,8.646062850952148,9.724749565124512,7.287590026855469,30.16156768798828,-4.497241497039795,1.9606003761291504,-2.0595974922180176,2.0,0.209270179271698,0.043855130672454834,0.7964279651641846,1.1392736434936523,6.680925130844116
-5.936051845550537,-0.3142662048339844,-1.3767271041870117,24.50067710876465,25.13324737548828,23.003419876098633,9.868518829345703,-5.648949146270752,3.2616238594055176,-3.0732593536376953,2.0,0.22087430953979492,0.030341506004333496,1.356177568435669,1.077566385269165,72.78858065605164
-4.771298885345459,-0.5373775959014893,-0.17718172073364258,4.023885726928711,21.583005905151367,22.132347106933594,21.416492462158203,-1.7116703987121582,3.143319845199585,-4.707440376281738,1.0,0.1522112488746643,0.1769062876701355,0.778339147567749,0.914722204208374,52.2552752494812
-5.514750957489014,-1.544875144958496,-0.7746026515960693,7.1099467277526855,5.206912517547607,3.1244492530822754,7.221989631652832,-3.8335514068603516,1.3288500308990479,-4.731042861938477,2.0,0.1530398726463318,0.19296503067016602,0.9871115684509277,1.0779783725738525,32.26197957992554
-3.683910846710205,-0.8534951210021973,-1.3538398742675781,21.729572296142578,28.200687408447266,21.493671417236328,3.279942750930786,-3.4545679092407227,2.390275001525879,-4.887856483459473,2.0,0.14906126260757446,0.2005494236946106,0.9212148189544678,0.747565746307373,33.25150489807129
-1.9529023170471191,-1.9149497747421265,-2.3556292057037354,15.95637035369873,5.905934810638428,15.147686958312988,8.673954963684082,-2.3834071159362793,1.1728415489196777,-2.1552693843841553,1.0,0.15436643362045288,0.1628124713897705,0.8909206390380859,0.8142123222351074,6.564590215682983
-5.0060133934021,-1.8345534801483154,-0.9035794734954834,17.365236282348633,20.29998207092285,26.127042770385742,28.36255645751953,-5.560831546783447,3.9124128818511963,-2.1942861080169678,2.0,0.26808565855026245,0.059486567974090576,0.5868360996246338,0.8689625263214111,26.318936109542847
-3.5528554916381836,-1.1617058515548706,-2.880751609802246,10.980735778808594,27.39242172241211,14.371369361877441,26.701452255249023,-3.4527323246002197,1.8562278747558594,-4.646698474884033,2.0,0.14912736415863037,0.19321459531784058,1.17775559425354,1.0703887939453125,35.70093631744385
-4.851434707641602,-1.0463508367538452,-1.0341620445251465,22.233617782592773,18.592721939086914,4.665802955627441,10.650513648986816,-2.982625961303711,3.9173243045806885,-4.435302257537842,2.0,0.14733731746673584,0.18346339464187622,1.0117874145507812,1.3904855251312256,48.00542378425598
-5.272617816925049,-2.630082845687866,-1.797459363937378,11.718796730041504,19.477745056152344,5.814517974853516,12.998276710510254,-1.1641921997070312,1.9350380897521973,-2.0003774166107178,2.0,0.19275033473968506,0.16969019174575806,1.2067134380340576,1.0008111000061035,6.002607107162476
-2.2541866302490234,-2.2643299102783203,-0.9930479526519775,13.36988639831543,10.488557815551758,15.665898323059082,9.91828441619873,-3.182798147201538,3.1934022903442383,-4.052887439727783,2.0,0.14541375637054443,0.18476563692092896,1.0178947448730469,0.7080214023590088,46.790199756622314
-3.716671943664551,-2.1685774326324463,-1.6390235424041748,7.091456413269043,23.589866638183594,28.858510971069336,2.4035632610321045,-3.8988544940948486,1.6122550964355469,-2.6715855598449707,1.0,0.15393507480621338,0.19875818490982056,0.5101773738861084,1.0076112747192383,18.017849922180176
-3.8422257900238037,-0.8228824138641357,-1.830070972442627,18.600893020629883,23.09996795654297,17.377058029174805,21.406938552856445,-2.0469577312469482,2.8914756774902344,-2.8969216346740723,2.0,0.152907133102417,0.17095214128494263,0.6661529541015625,0.7803919315338135,15.570183038711548
-1.488917350769043,-1.7233684062957764,-0.3967564105987549,16.40875244140625,24.946794509887695,18.984033584594727,21.652254104614258,-1.205500602722168,1.5263667106628418,-2.799072265625,2.0,0.1792302131652832,0.20409339666366577,1.324289083480835,0.6280074119567871,14.432554244995117
-3.2689261436462402,-0.5720860958099365,-0.8448615074157715,31.75189971923828,28.19308090209961,11.15396499633789,10.517165184020996,-4.283412933349609,1.1113765239715576,-2.157313108444214,2.0,0.16849058866500854,0.18802261352539062,0.727623462677002,0.6908457279205322,27.139326572418213
-1.8498735427856445,-2.01706600189209,-0.23401236534118652,12.769142150878906,14.73942756652832,15.236242294311523,9.014305114746094,-4.862321376800537,2.0084924697875977,-2.4039578437805176,2.0,0.2737218141555786,0.1288740634918213,8.817071437835693,5.6763763427734375,17.376559019088745
-1.7848591804504395,-0.9372282028198242,-0.24147605895996094,24.266653060913086,5.012758731842041,15.37794017791748,18.37650489807129,-4.050311088562012,2.3702011108398438,-4.758081912994385,2.0,0.1499234437942505,0.18564283847808838,0.6862702369689941,1.0533924102783203,69.75871753692627
-1.2692890167236328,-2.7196381092071533,-1.9541982412338257,8.972810745239258,8.78601360321045,9.962825775146484,25.80403709411621,-1.2910213470458984,2.538888931274414,-4.641006946563721,1.0,0.23141902685165405,0.153495192527771,0.5817151069641113,0.7541024684906006,13.941497802734375
-5.825072765350342,-1.4458116292953491,-2.974839210510254,14.413115501403809,31.96759796142578,15.81671142578125,4.965049743652344,-3.111579179763794,2.057544231414795,-3.0343503952026367,1.0,0.151680588722229,0.191572368144989,1.3600821495056152,1.1411759853363037,20.62193512916565
-2.7322912216186523,-1.6816456317901611,-2.9974770545959473,23.726964950561523,4.402771949768066,27.655473709106445,7.734124660491943,-1.6257476806640625,1.644805669784546,-3.5056827068328857,1.0,0.16404640674591064,0.21073520183563232,0.7850136756896973,0.839472770690918,12.211157321929932
-5.2230305671691895,-0.4043734073638916,-1.792853593826294,15.859374046325684,27.714818954467773,2.6196775436401367,29.655046463012695,-2.293238401412964,3.0849642753601074,-4.398155689239502,2.0,0.2489224672317505,0.0,1.350383996963501,0.9334447383880615,7.744216442108154
